t_rel,estop,throttle,brake,steer,mode
25.943637465,0,0.0,0.0,-0.0,N
25.994749452,0,0.0,0.0,-0.0,N
26.041495976,0,0.0,0.0,-0.0,N
26.095013098,0,0.0,0.0,-0.0,N
26.142969183,0,0.0,0.0,-0.0,N
26.194141714,0,0.0,0.0,-0.0,N
26.244096942,0,0.0,0.0,-0.0,N
26.297251945,0,0.0,0.0,-0.0,N
26.347762384,0,0.0,0.0,-0.0,N
26.398884707,0,0.0,0.0,-0.0,N
26.45305317,0,0.0,0.0,-0.0,N
26.498548117,0,0.0,0.0,-0.0,N
26.549073276,0,0.0,0.0,-0.0,N
26.600690137,0,0.0,0.0,-0.0,N
26.651100189,0,0.0,0.0,-0.0,N
26.698923631,0,0.0,0.0,-0.0,N
26.751239705,0,0.0,0.0,-0.0,N
26.801148244,0,0.0,0.0,-0.0,N
26.85132082,0,0.0,0.0,-0.0,N
26.900329053,0,0.0,0.0,-0.0,N
26.950120246,0,0.0,0.0,-0.0,N
