t_rel,x,y,yaw_q_z,yaw_q_w,vx,wz
9.410653905,-5.881695294404504,-2.0805727995345396,-0.999750194857052,0.02235056785154734,0.6797878333333334,-0.025716806950855188
9.461556324,-5.916171798131933,-2.082094497556749,-0.9997633433920974,0.02175447561894317,0.678957,-0.023460946692008225
9.510747242,-5.94953207024065,-2.083527717658551,-0.9997757272579507,0.02117770492371091,0.678957,-0.023460946692008225
9.561466968,-5.984131552238676,-2.08498027919675,-0.9997841399488091,0.020776754001050037,0.6817818333333334,-0.015791021811928586
9.610678042,-6.017630409434714,-2.086360147452651,-0.99979213156193,0.0203885670622653,0.6817818333333334,-0.015791021811928586
9.661405383,-6.052073939016645,-2.0877449852110943,-0.9998040970337558,0.019793118867829793,0.678957,-0.023460946692008225
9.710634503,-6.085468144713409,-2.0890484020621245,-0.9998153588703196,0.019215831155952236,0.678957,-0.023460946692008225
9.761352853,-6.119926560394772,-2.0903509218383043,-0.9998276798568047,0.018563690154682413,0.6797878333333334,-0.025716806950855188
9.810618927,-6.15340138810426,-2.0915731586415665,-0.9998392412807581,0.01793018670059269,0.6797878333333334,-0.025716806950855188
9.86134374,-6.1877997524165265,-2.092782471694434,-0.9998519029963359,0.017209650624164366,0.6787908333333333,-0.028423839261471604
9.910636339,-6.221243156120603,-2.093910624067805,-0.9998637148011411,0.016509143650182165,0.6787908333333333,-0.028423839261471604
9.961302569,-6.255627778249732,-2.0950216164435926,-0.9998753468035966,0.015788947222265207,0.6787908333333333,-0.028423839261471604
10.010939342,-6.289286082436289,-2.0960611187210745,-0.9998862301878689,0.015083987559393658,0.6787908333333333,-0.028423839261471604
10.06133239,-6.323599873271125,-2.0970810263829707,-0.9998929884512222,0.014629136887871758,0.680951,-0.018046882070775698
10.110756104,-6.3571641958070115,-2.09804842874185,-0.9998993987539502,0.014184229675558817,0.680951,-0.018046882070775698
10.162200076,-6.392062495928005,-2.09901767218529,-0.9999077724653902,0.013581110532698932,0.678957,-0.023460946692008225
10.210694673,-6.425068654419361,-2.0998955987305865,-0.999915357190351,0.013010705395663938,0.678957,-0.023460946692008225
10.261730863,-6.459879985476157,-2.1007832554263386,-0.9999220948977311,0.01248215267223038,0.6836096666666667,-0.02075391438139196
10.310764104,-6.493371257610811,-2.1016024952400207,-0.9999283132504165,0.011973652749973997,0.6836096666666667,-0.02075391438139196
10.361733999,-6.527824275409534,-2.102402795513711,-0.9999367123641869,0.011250389606648821,0.6771291666666667,-0.028423839261471604
10.410714287,-6.561065590953047,-2.1031276841832183,-0.9999443199758699,0.01055258015819701,0.6771291666666667,-0.028423839261471604
10.461471605,-6.595544112119137,-2.1038325236634834,-0.999951121700034,0.009887072915878066,0.67796,-0.02616797900262464
10.510814722,-6.628900972037847,-2.104470738074557,-0.9999572804502062,0.009243228582467405,0.67796,-0.02616797900262464
10.561658331,-6.663437510136517,-2.1050867054388567,-0.9999631062911827,0.008589881052078167,0.6797878333333334,-0.025716806950855188
